timestamp,vehicle_id,route_id,warehouse,cargo_weight_kg,max_capacity_kg,fuel_consumed_liters,idle_time_hours,distance_km,delivery_status,sla_met,dock_slot
2026-07-31 15:54:00,TRK-007,Rute-M,Grogol Hub (Jakbar),782.6,1200,25.38,2.8,50.9,LOADED,YES,DOCK-07
2026-07-01 05:07:00,TRK-014,Rute-O,Depok Hub,783.3,1200,25.79,3.0,51.5,QUEUED,NO,DOCK-08
2026-07-02 09:20:00,TRK-021,Rute-Q,Gudang West (Tangerang),784.0,1200,9.8,0.3,52.0,DELIVERED,YES,DOCK-09
2026-07-03 13:33:00,TRK-028,Rute-A,Petamburan Hub,784.7,1200,10.21,0.4,52.6,IN_TRANSIT,YES,DOCK-10
2026-07-04 17:46:00,TRK-035,Rute-C,Bogor Transit Hub,785.4,1200,10.62,0.6,53.1,IDLE_DOCK,YES,DOCK-11
2026-07-05 07:59:00,TRK-042,Rute-E,Central Hub (Jakarta),786.1,1200,11.03,0.7,53.7,LOADED,YES,DOCK-12
2026-07-06 11:12:00,TRK-049,Rute-G,Bekasi Logistics Hub,786.8,1200,11.44,0.9,54.2,QUEUED,NO,DOCK-01
2026-07-07 15:25:00,TRK-056,Rute-I,Cikarang Industrial Hub,787.5,1200,11.85,1.0,54.8,DELIVERED,YES,DOCK-02
2026-07-08 05:38:00,TRK-063,Rute-K,Grogol Hub (Jakbar),788.2,1200,12.26,1.1,55.3,IN_TRANSIT,YES,DOCK-03
2026-07-09 09:51:00,TRK-070,Rute-M,Depok Hub,788.9,1200,12.67,1.3,55.9,IDLE_DOCK,YES,DOCK-04
2026-07-10 13:04:00,TRK-077,Rute-O,Gudang West (Tangerang),789.6,1200,13.08,1.4,56.4,LOADED,YES,DOCK-05
2026-07-11 17:17:00,TRK-084,Rute-Q,Petamburan Hub,790.3,1200,13.49,1.6,57.0,QUEUED,NO,DOCK-06
2026-07-12 07:30:00,TRK-091,Rute-A,Bogor Transit Hub,791.0,1200,13.9,1.7,57.5,DELIVERED,YES,DOCK-07
2026-07-13 11:43:00,TRK-098,Rute-C,Central Hub (Jakarta),791.7,1200,14.31,1.8,58.1,IN_TRANSIT,YES,DOCK-08
2026-07-14 15:56:00,TRK-105,Rute-E,Bekasi Logistics Hub,792.4,1200,14.72,2.0,58.6,IDLE_DOCK,YES,DOCK-09
2026-07-15 05:09:00,TRK-112,Rute-G,Cikarang Industrial Hub,793.1,1200,15.13,2.1,59.2,LOADED,YES,DOCK-10
2026-07-16 09:22:00,TRK-119,Rute-I,Grogol Hub (Jakbar),793.8,1200,15.54,2.3,59.7,QUEUED,NO,DOCK-11
2026-07-17 13:35:00,TRK-126,Rute-K,Depok Hub,794.5,1200,15.95,2.4,60.3,DELIVERED,YES,DOCK-12
2026-07-18 17:48:00,TRK-133,Rute-M,Gudang West (Tangerang),795.2,1200,16.36,2.5,60.8,IN_TRANSIT,YES,DOCK-01
2026-07-19 07:01:00,TRK-140,Rute-O,Petamburan Hub,795.9,1200,16.77,2.7,61.4,IDLE_DOCK,YES,DOCK-02
2026-07-20 11:14:00,TRK-147,Rute-Q,Bogor Transit Hub,796.6,1200,17.18,2.8,61.9,LOADED,YES,DOCK-03
2026-07-21 15:27:00,TRK-154,Rute-A,Central Hub (Jakarta),797.3,1200,17.59,3.0,62.5,QUEUED,NO,DOCK-04
2026-07-22 05:40:00,TRK-161,Rute-C,Bekasi Logistics Hub,798.0,1200,18.0,0.3,63.0,DELIVERED,YES,DOCK-05
2026-07-23 09:53:00,TRK-168,Rute-E,Cikarang Industrial Hub,798.7,1200,18.41,0.4,63.6,IN_TRANSIT,YES,DOCK-06
2026-07-24 13:06:00,TRK-175,Rute-G,Grogol Hub (Jakbar),799.4,1200,18.82,0.6,64.1,IDLE_DOCK,YES,DOCK-07
2026-07-25 17:19:00,TRK-002,Rute-I,Depok Hub,800.1,1200,19.23,0.7,64.7,LOADED,YES,DOCK-08
2026-07-26 07:32:00,TRK-009,Rute-K,Gudang West (Tangerang),800.8,1200,19.64,0.9,65.2,QUEUED,NO,DOCK-09
2026-07-27 11:45:00,TRK-016,Rute-M,Petamburan Hub,801.5,1200,20.05,1.0,65.8,DELIVERED,YES,DOCK-10
2026-07-28 15:58:00,TRK-023,Rute-O,Bogor Transit Hub,802.2,1200,20.46,1.1,66.3,IN_TRANSIT,YES,DOCK-11
2026-07-29 05:11:00,TRK-030,Rute-Q,Central Hub (Jakarta),802.9,1200,20.87,1.3,66.8,IDLE_DOCK,YES,DOCK-12
2026-07-30 09:24:00,TRK-037,Rute-A,Bekasi Logistics Hub,803.6,1200,21.28,1.4,67.4,LOADED,YES,DOCK-01
2026-07-31 13:37:00,TRK-044,Rute-C,Cikarang Industrial Hub,804.3,1200,21.69,1.6,68.0,QUEUED,NO,DOCK-02
2026-07-01 17:50:00,TRK-051,Rute-E,Grogol Hub (Jakbar),805.0,1200,22.1,1.7,68.5,DELIVERED,YES,DOCK-03
2026-07-02 07:03:00,TRK-058,Rute-G,Depok Hub,805.7,1200,22.51,1.8,69.1,IN_TRANSIT,YES,DOCK-04
2026-07-03 11:16:00,TRK-065,Rute-I,Gudang West (Tangerang),806.4,1200,22.92,2.0,69.6,IDLE_DOCK,YES,DOCK-05
2026-07-04 15:29:00,TRK-072,Rute-K,Petamburan Hub,807.1,1200,23.33,2.1,70.2,LOADED,YES,DOCK-06
2026-07-05 05:42:00,TRK-079,Rute-M,Bogor Transit Hub,807.8,1200,23.74,2.3,70.7,QUEUED,NO,DOCK-07
2026-07-06 09:55:00,TRK-086,Rute-O,Central Hub (Jakarta),808.5,1200,24.15,2.4,71.2,DELIVERED,YES,DOCK-08
2026-07-07 13:08:00,TRK-093,Rute-Q,Bekasi Logistics Hub,809.2,1200,24.56,2.5,71.8,IN_TRANSIT,YES,DOCK-09
2026-07-08 17:21:00,TRK-100,Rute-A,Cikarang Industrial Hub,809.9,1200,24.97,2.7,72.4,IDLE_DOCK,YES,DOCK-10
2026-07-09 07:34:00,TRK-107,Rute-C,Grogol Hub (Jakbar),810.6,1200,25.38,2.8,72.9,LOADED,YES,DOCK-11
2026-07-10 11:47:00,TRK-114,Rute-E,Depok Hub,811.3,1200,25.79,3.0,73.5,QUEUED,NO,DOCK-12
2026-07-11 15:00:00,TRK-121,Rute-G,Gudang West (Tangerang),812.0,1200,9.8,0.3,74.0,DELIVERED,YES,DOCK-01
2026-07-12 05:13:00,TRK-128,Rute-I,Petamburan Hub,812.7,1200,10.21,0.4,74.6,IN_TRANSIT,YES,DOCK-02
2026-07-13 09:26:00,TRK-135,Rute-K,Bogor Transit Hub,813.4,1200,10.62,0.6,75.1,IDLE_DOCK,YES,DOCK-03
2026-07-14 13:39:00,TRK-142,Rute-M,Central Hub (Jakarta),814.1,1200,11.03,0.7,75.7,LOADED,YES,DOCK-04
2026-07-15 17:52:00,TRK-149,Rute-O,Bekasi Logistics Hub,814.8,1200,11.44,0.9,76.2,QUEUED,NO,DOCK-05
2026-07-16 07:05:00,TRK-156,Rute-Q,Cikarang Industrial Hub,815.5,1200,11.85,1.0,76.8,DELIVERED,YES,DOCK-06
2026-07-17 11:18:00,TRK-163,Rute-A,Grogol Hub (Jakbar),816.2,1200,12.26,1.1,77.3,IN_TRANSIT,YES,DOCK-07
2026-07-18 15:31:00,TRK-170,Rute-C,Depok Hub,816.9,1200,12.67,1.3,77.9,IDLE_DOCK,YES,DOCK-08
2026-07-19 05:44:00,TRK-177,Rute-E,Gudang West (Tangerang),817.6,1200,13.08,1.4,78.4,LOADED,YES,DOCK-09
2026-07-20 09:57:00,TRK-004,Rute-G,Petamburan Hub,818.3,1200,13.49,1.6,79.0,QUEUED,NO,DOCK-10
2026-07-21 13:10:00,TRK-011,Rute-I,Bogor Transit Hub,819.0,1200,13.9,1.7,79.5,DELIVERED,YES,DOCK-11
2026-07-22 17:23:00,TRK-018,Rute-K,Central Hub (Jakarta),819.7,1200,14.31,1.8,80.1,IN_TRANSIT,YES,DOCK-12
2026-07-23 07:36:00,TRK-025,Rute-M,Bekasi Logistics Hub,820.4,1200,14.72,2.0,80.6,IDLE_DOCK,YES,DOCK-01
2026-07-24 11:49:00,TRK-032,Rute-O,Cikarang Industrial Hub,821.1,1200,15.13,2.1,81.2,LOADED,YES,DOCK-02
2026-07-25 15:02:00,TRK-039,Rute-Q,Grogol Hub (Jakbar),821.8,1200,15.54,2.3,81.7,QUEUED,NO,DOCK-03
2026-07-26 05:15:00,TRK-046,Rute-A,Depok Hub,822.5,1200,15.95,2.4,82.2,DELIVERED,YES,DOCK-04
2026-07-27 09:28:00,TRK-053,Rute-C,Gudang West (Tangerang),823.2,1200,16.36,2.5,82.8,IN_TRANSIT,YES,DOCK-05
2026-07-28 13:41:00,TRK-060,Rute-E,Petamburan Hub,823.9,1200,16.77,2.7,83.4,IDLE_DOCK,YES,DOCK-06
2026-07-29 17:54:00,TRK-067,Rute-G,Bogor Transit Hub,824.6,1200,17.18,2.8,83.9,LOADED,YES,DOCK-07
2026-07-30 07:07:00,TRK-074,Rute-I,Central Hub (Jakarta),825.3,1200,17.59,3.0,84.5,QUEUED,NO,DOCK-08
2026-07-31 11:20:00,TRK-081,Rute-K,Bekasi Logistics Hub,826.0,1200,18.0,0.3,85.0,DELIVERED,YES,DOCK-09
2026-07-01 15:33:00,TRK-088,Rute-M,Cikarang Industrial Hub,826.7,1200,18.41,0.4,85.6,IN_TRANSIT,YES,DOCK-10
2026-07-02 05:46:00,TRK-095,Rute-O,Grogol Hub (Jakbar),827.4,1200,18.82,0.6,86.1,IDLE_DOCK,YES,DOCK-11
2026-07-03 09:59:00,TRK-102,Rute-Q,Depok Hub,828.1,1200,19.23,0.7,86.7,LOADED,YES,DOCK-12
2026-07-04 13:12:00,TRK-109,Rute-A,Gudang West (Tangerang),828.8,1200,19.64,0.9,87.2,QUEUED,NO,DOCK-01
2026-07-05 17:25:00,TRK-116,Rute-C,Petamburan Hub,829.5,1200,20.05,1.0,87.8,DELIVERED,YES,DOCK-02
2026-07-06 07:38:00,TRK-123,Rute-E,Bogor Transit Hub,830.2,1200,20.46,1.1,88.3,IN_TRANSIT,YES,DOCK-03
2026-07-07 11:51:00,TRK-130,Rute-G,Central Hub (Jakarta),830.9,1200,20.87,1.3,88.9,IDLE_DOCK,YES,DOCK-04
2026-07-08 15:04:00,TRK-137,Rute-I,Bekasi Logistics Hub,831.6,1200,21.28,1.4,89.4,LOADED,YES,DOCK-05
2026-07-09 05:17:00,TRK-144,Rute-K,Cikarang Industrial Hub,832.3,1200,21.69,1.6,90.0,QUEUED,NO,DOCK-06
2026-07-10 09:30:00,TRK-151,Rute-M,Grogol Hub (Jakbar),833.0,1200,22.1,1.7,90.5,DELIVERED,YES,DOCK-07
2026-07-11 13:43:00,TRK-158,Rute-O,Depok Hub,833.7,1200,22.51,1.8,91.1,IN_TRANSIT,YES,DOCK-08
2026-07-12 17:56:00,TRK-165,Rute-Q,Gudang West (Tangerang),834.4,1200,22.92,2.0,91.6,IDLE_DOCK,YES,DOCK-09
2026-07-13 07:09:00,TRK-172,Rute-A,Petamburan Hub,835.1,1200,23.33,2.1,92.2,LOADED,YES,DOCK-10
2026-07-14 11:22:00,TRK-179,Rute-C,Bogor Transit Hub,835.8,1200,23.74,2.3,92.7,QUEUED,NO,DOCK-11
2026-07-15 15:35:00,TRK-006,Rute-E,Central Hub (Jakarta),836.5,1200,24.15,2.4,93.2,DELIVERED,YES,DOCK-12
2026-07-16 05:48:00,TRK-013,Rute-G,Bekasi Logistics Hub,837.2,1200,24.56,2.5,93.8,IN_TRANSIT,YES,DOCK-01
2026-07-17 09:01:00,TRK-020,Rute-I,Cikarang Industrial Hub,837.9,1200,24.97,2.7,94.4,IDLE_DOCK,YES,DOCK-02
2026-07-18 13:14:00,TRK-027,Rute-K,Grogol Hub (Jakbar),838.6,1200,25.38,2.8,94.9,LOADED,YES,DOCK-03
2026-07-19 17:27:00,TRK-034,Rute-M,Depok Hub,839.3,1200,25.79,3.0,95.5,QUEUED,NO,DOCK-04
2026-07-20 07:40:00,TRK-041,Rute-O,Gudang West (Tangerang),840.0,1200,9.8,0.3,8.0,DELIVERED,YES,DOCK-05
2026-07-21 11:53:00,TRK-048,Rute-Q,Petamburan Hub,840.7,1200,10.21,0.4,8.6,IN_TRANSIT,YES,DOCK-06
2026-07-22 15:06:00,TRK-055,Rute-A,Bogor Transit Hub,841.4,1200,10.62,0.6,9.1,IDLE_DOCK,YES,DOCK-07
2026-07-23 05:19:00,TRK-062,Rute-C,Central Hub (Jakarta),842.1,1200,11.03,0.7,9.7,LOADED,YES,DOCK-08
2026-07-24 09:32:00,TRK-069,Rute-E,Bekasi Logistics Hub,842.8,1200,11.44,0.9,10.2,QUEUED,NO,DOCK-09
2026-07-25 13:45:00,TRK-076,Rute-G,Cikarang Industrial Hub,843.5,1200,11.85,1.0,10.8,DELIVERED,YES,DOCK-10
2026-07-26 17:58:00,TRK-083,Rute-I,Grogol Hub (Jakbar),844.2,1200,12.26,1.1,11.3,IN_TRANSIT,YES,DOCK-11
2026-07-27 07:11:00,TRK-090,Rute-K,Depok Hub,844.9,1200,12.67,1.3,11.9,IDLE_DOCK,YES,DOCK-12
2026-07-28 11:24:00,TRK-097,Rute-M,Gudang West (Tangerang),845.6,1200,13.08,1.4,12.4,LOADED,YES,DOCK-01
2026-07-29 15:37:00,TRK-104,Rute-O,Petamburan Hub,846.3,1200,13.49,1.6,12.9,QUEUED,NO,DOCK-02
2026-07-30 05:50:00,TRK-111,Rute-Q,Bogor Transit Hub,847.0,1200,13.9,1.7,13.5,DELIVERED,YES,DOCK-03
2026-07-31 09:03:00,TRK-118,Rute-A,Central Hub (Jakarta),847.7,1200,14.31,1.8,14.1,IN_TRANSIT,YES,DOCK-04
2026-07-01 13:16:00,TRK-125,Rute-C,Bekasi Logistics Hub,848.4,1200,14.72,2.0,14.6,IDLE_DOCK,YES,DOCK-05
2026-07-02 17:29:00,TRK-132,Rute-E,Cikarang Industrial Hub,849.1,1200,15.13,2.1,15.2,LOADED,YES,DOCK-06
2026-07-03 07:42:00,TRK-139,Rute-G,Grogol Hub (Jakbar),849.8,1200,15.54,2.3,15.7,QUEUED,NO,DOCK-07
2026-07-04 11:55:00,TRK-146,Rute-I,Depok Hub,850.5,1200,15.95,2.4,16.2,DELIVERED,YES,DOCK-08
2026-07-05 15:08:00,TRK-153,Rute-K,Gudang West (Tangerang),851.2,1200,16.36,2.5,16.8,IN_TRANSIT,YES,DOCK-09
2026-07-06 05:21:00,TRK-160,Rute-M,Petamburan Hub,851.9,1200,16.77,2.7,17.4,IDLE_DOCK,YES,DOCK-10
2026-07-07 09:34:00,TRK-167,Rute-O,Bogor Transit Hub,852.6,1200,17.18,2.8,17.9,LOADED,YES,DOCK-11
2026-07-08 13:47:00,TRK-174,Rute-Q,Central Hub (Jakarta),853.3,1200,17.59,3.0,18.5,QUEUED,NO,DOCK-12
2026-07-09 17:00:00,TRK-001,Rute-A,Bekasi Logistics Hub,854.0,1200,18.0,0.3,19.0,DELIVERED,YES,DOCK-01
2026-07-10 07:13:00,TRK-008,Rute-C,Cikarang Industrial Hub,854.7,1200,18.41,0.4,19.6,IN_TRANSIT,YES,DOCK-02
2026-07-11 11:26:00,TRK-015,Rute-E,Grogol Hub (Jakbar),855.4,1200,18.82,0.6,20.1,IDLE_DOCK,YES,DOCK-03
2026-07-12 15:39:00,TRK-022,Rute-G,Depok Hub,856.1,1200,19.23,0.7,20.6,LOADED,YES,DOCK-04
2026-07-13 05:52:00,TRK-029,Rute-I,Gudang West (Tangerang),856.8,1200,19.64,0.9,21.2,QUEUED,NO,DOCK-05
2026-07-14 09:05:00,TRK-036,Rute-K,Petamburan Hub,857.5,1200,20.05,1.0,21.8,DELIVERED,YES,DOCK-06
2026-07-15 13:18:00,TRK-043,Rute-M,Bogor Transit Hub,858.2,1200,20.46,1.1,22.3,IN_TRANSIT,YES,DOCK-07
2026-07-16 17:31:00,TRK-050,Rute-O,Central Hub (Jakarta),858.9,1200,20.87,1.3,22.9,IDLE_DOCK,YES,DOCK-08
2026-07-17 07:44:00,TRK-057,Rute-Q,Bekasi Logistics Hub,859.6,1200,21.28,1.4,23.4,LOADED,YES,DOCK-09
2026-07-18 11:57:00,TRK-064,Rute-A,Cikarang Industrial Hub,860.3,1200,21.69,1.6,24.0,QUEUED,NO,DOCK-10
2026-07-19 15:10:00,TRK-071,Rute-C,Grogol Hub (Jakbar),861.0,1200,22.1,1.7,24.5,DELIVERED,YES,DOCK-11
2026-07-20 05:23:00,TRK-078,Rute-E,Depok Hub,861.7,1200,22.51,1.8,25.1,IN_TRANSIT,YES,DOCK-12
2026-07-21 09:36:00,TRK-085,Rute-G,Gudang West (Tangerang),862.4,1200,22.92,2.0,25.6,IDLE_DOCK,YES,DOCK-01
2026-07-22 13:49:00,TRK-092,Rute-I,Petamburan Hub,863.1,1200,23.33,2.1,26.2,LOADED,YES,DOCK-02
2026-07-23 17:02:00,TRK-099,Rute-K,Bogor Transit Hub,863.8,1200,23.74,2.3,26.7,QUEUED,NO,DOCK-03
2026-07-24 07:15:00,TRK-106,Rute-M,Central Hub (Jakarta),864.5,1200,24.15,2.4,27.2,DELIVERED,YES,DOCK-04
2026-07-25 11:28:00,TRK-113,Rute-O,Bekasi Logistics Hub,865.2,1200,24.56,2.5,27.8,IN_TRANSIT,YES,DOCK-05
2026-07-26 15:41:00,TRK-120,Rute-Q,Cikarang Industrial Hub,865.9,1200,24.97,2.7,28.4,IDLE_DOCK,YES,DOCK-06
2026-07-27 05:54:00,TRK-127,Rute-A,Grogol Hub (Jakbar),866.6,1200,25.38,2.8,28.9,LOADED,YES,DOCK-07
2026-07-28 09:07:00,TRK-134,Rute-C,Depok Hub,867.3,1200,25.79,3.0,29.5,QUEUED,NO,DOCK-08
2026-07-29 13:20:00,TRK-141,Rute-E,Gudang West (Tangerang),868.0,1200,9.8,0.3,30.0,DELIVERED,YES,DOCK-09
2026-07-30 17:33:00,TRK-148,Rute-G,Petamburan Hub,868.7,1200,10.21,0.4,30.6,IN_TRANSIT,YES,DOCK-10
2026-07-31 07:46:00,TRK-155,Rute-I,Bogor Transit Hub,869.4,1200,10.62,0.6,31.1,IDLE_DOCK,YES,DOCK-11
2026-07-01 11:59:00,TRK-162,Rute-K,Central Hub (Jakarta),870.1,1200,11.03,0.7,31.7,LOADED,YES,DOCK-12
2026-07-02 15:12:00,TRK-169,Rute-M,Bekasi Logistics Hub,870.8,1200,11.44,0.9,32.2,QUEUED,NO,DOCK-01
2026-07-03 05:25:00,TRK-176,Rute-O,Cikarang Industrial Hub,871.5,1200,11.85,1.0,32.8,DELIVERED,YES,DOCK-02
2026-07-04 09:38:00,TRK-003,Rute-Q,Grogol Hub (Jakbar),872.2,1200,12.26,1.1,33.3,IN_TRANSIT,YES,DOCK-03
2026-07-05 13:51:00,TRK-010,Rute-A,Depok Hub,872.9,1200,12.67,1.3,33.9,IDLE_DOCK,YES,DOCK-04
2026-07-06 17:04:00,TRK-017,Rute-C,Gudang West (Tangerang),873.6,1200,13.08,1.4,34.4,LOADED,YES,DOCK-05
2026-07-07 07:17:00,TRK-024,Rute-E,Petamburan Hub,874.3,1200,13.49,1.6,35.0,QUEUED,NO,DOCK-06
2026-07-08 11:30:00,TRK-031,Rute-G,Bogor Transit Hub,875.0,1200,13.9,1.7,35.5,DELIVERED,YES,DOCK-07
2026-07-09 15:43:00,TRK-038,Rute-I,Central Hub (Jakarta),875.7,1200,14.31,1.8,36.0,IN_TRANSIT,YES,DOCK-08
2026-07-10 05:56:00,TRK-045,Rute-K,Bekasi Logistics Hub,876.4,1200,14.72,2.0,36.6,IDLE_DOCK,YES,DOCK-09
2026-07-11 09:09:00,TRK-052,Rute-M,Cikarang Industrial Hub,877.1,1200,15.13,2.1,37.2,LOADED,YES,DOCK-10
2026-07-12 13:22:00,TRK-059,Rute-O,Grogol Hub (Jakbar),877.8,1200,15.54,2.3,37.7,QUEUED,NO,DOCK-11
2026-07-13 17:35:00,TRK-066,Rute-Q,Depok Hub,878.5,1200,15.95,2.4,38.2,DELIVERED,YES,DOCK-12
2026-07-14 07:48:00,TRK-073,Rute-A,Gudang West (Tangerang),879.2,1200,16.36,2.5,38.8,IN_TRANSIT,YES,DOCK-01
2026-07-15 11:01:00,TRK-080,Rute-C,Petamburan Hub,879.9,1200,16.77,2.7,39.4,IDLE_DOCK,YES,DOCK-02
2026-07-16 15:14:00,TRK-087,Rute-E,Bogor Transit Hub,880.6,1200,17.18,2.8,39.9,LOADED,YES,DOCK-03
2026-07-17 05:27:00,TRK-094,Rute-G,Central Hub (Jakarta),881.3,1200,17.59,3.0,40.5,QUEUED,NO,DOCK-04
2026-07-18 09:40:00,TRK-101,Rute-I,Bekasi Logistics Hub,882.0,1200,18.0,0.3,41.0,DELIVERED,YES,DOCK-05
2026-07-19 13:53:00,TRK-108,Rute-K,Cikarang Industrial Hub,882.7,1200,18.41,0.4,41.6,IN_TRANSIT,YES,DOCK-06
2026-07-20 17:06:00,TRK-115,Rute-M,Grogol Hub (Jakbar),883.4,1200,18.82,0.6,42.1,IDLE_DOCK,YES,DOCK-07
2026-07-21 07:19:00,TRK-122,Rute-O,Depok Hub,884.1,1200,19.23,0.7,42.7,LOADED,YES,DOCK-08
2026-07-22 11:32:00,TRK-129,Rute-Q,Gudang West (Tangerang),884.8,1200,19.64,0.9,43.2,QUEUED,NO,DOCK-09
2026-07-23 15:45:00,TRK-136,Rute-A,Petamburan Hub,885.5,1200,20.05,1.0,43.8,DELIVERED,YES,DOCK-10
2026-07-24 05:58:00,TRK-143,Rute-C,Bogor Transit Hub,886.2,1200,20.46,1.1,44.3,IN_TRANSIT,YES,DOCK-11
2026-07-25 09:11:00,TRK-150,Rute-E,Central Hub (Jakarta),886.9,1200,20.87,1.3,44.9,IDLE_DOCK,YES,DOCK-12
2026-07-26 13:24:00,TRK-157,Rute-G,Bekasi Logistics Hub,887.6,1200,21.28,1.4,45.4,LOADED,YES,DOCK-01
2026-07-27 17:37:00,TRK-164,Rute-I,Cikarang Industrial Hub,888.3,1200,21.69,1.6,46.0,QUEUED,NO,DOCK-02
2026-07-28 07:50:00,TRK-171,Rute-K,Grogol Hub (Jakbar),889.0,1200,22.1,1.7,46.5,DELIVERED,YES,DOCK-03
2026-07-29 11:03:00,TRK-178,Rute-M,Depok Hub,889.7,1200,22.51,1.8,47.1,IN_TRANSIT,YES,DOCK-04
2026-07-30 15:16:00,TRK-005,Rute-O,Gudang West (Tangerang),890.4,1200,22.92,2.0,47.6,IDLE_DOCK,YES,DOCK-05
2026-07-31 05:29:00,TRK-012,Rute-Q,Petamburan Hub,891.1,1200,23.33,2.1,48.2,LOADED,YES,DOCK-06
2026-07-01 09:42:00,TRK-019,Rute-A,Bogor Transit Hub,891.8,1200,23.74,2.3,48.7,QUEUED,NO,DOCK-07
2026-07-02 13:55:00,TRK-026,Rute-C,Central Hub (Jakarta),892.5,1200,24.15,2.4,49.2,DELIVERED,YES,DOCK-08
2026-07-03 17:08:00,TRK-033,Rute-E,Bekasi Logistics Hub,893.2,1200,24.56,2.5,49.8,IN_TRANSIT,YES,DOCK-09
2026-07-04 07:21:00,TRK-040,Rute-G,Cikarang Industrial Hub,893.9,1200,24.97,2.7,50.4,IDLE_DOCK,YES,DOCK-10
2026-07-05 11:34:00,TRK-047,Rute-I,Grogol Hub (Jakbar),894.6,1200,25.38,2.8,50.9,LOADED,YES,DOCK-11
2026-07-06 15:47:00,TRK-054,Rute-K,Depok Hub,895.3,1200,25.79,3.0,51.5,QUEUED,NO,DOCK-12
2026-07-07 05:00:00,TRK-061,Rute-M,Gudang West (Tangerang),896.0,1200,9.8,0.3,52.0,DELIVERED,YES,DOCK-01
2026-07-08 09:13:00,TRK-068,Rute-O,Petamburan Hub,896.7,1200,10.21,0.4,52.6,IN_TRANSIT,YES,DOCK-02
2026-07-09 13:26:00,TRK-075,Rute-Q,Bogor Transit Hub,897.4,1200,10.62,0.6,53.1,IDLE_DOCK,YES,DOCK-03
2026-07-10 17:39:00,TRK-082,Rute-A,Central Hub (Jakarta),898.1,1200,11.03,0.7,53.7,LOADED,YES,DOCK-04
2026-07-11 07:52:00,TRK-089,Rute-C,Bekasi Logistics Hub,898.8,1200,11.44,0.9,54.2,QUEUED,NO,DOCK-05
2026-07-12 11:05:00,TRK-096,Rute-E,Cikarang Industrial Hub,899.5,1200,11.85,1.0,54.8,DELIVERED,YES,DOCK-06
2026-07-13 15:18:00,TRK-103,Rute-G,Grogol Hub (Jakbar),900.2,1200,12.26,1.1,55.3,IN_TRANSIT,YES,DOCK-07
2026-07-14 05:31:00,TRK-110,Rute-I,Depok Hub,900.9,1200,12.67,1.3,55.9,IDLE_DOCK,YES,DOCK-08
2026-07-15 09:44:00,TRK-117,Rute-K,Gudang West (Tangerang),901.6,1200,13.08,1.4,56.4,LOADED,YES,DOCK-09
2026-07-16 13:57:00,TRK-124,Rute-M,Petamburan Hub,902.3,1200,13.49,1.6,57.0,QUEUED,NO,DOCK-10
2026-07-17 17:10:00,TRK-131,Rute-O,Bogor Transit Hub,903.0,1200,13.9,1.7,57.5,DELIVERED,YES,DOCK-11
2026-07-18 07:23:00,TRK-138,Rute-Q,Central Hub (Jakarta),903.7,1200,14.31,1.8,58.1,IN_TRANSIT,YES,DOCK-12
2026-07-19 11:36:00,TRK-145,Rute-A,Bekasi Logistics Hub,904.4,1200,14.72,2.0,58.6,IDLE_DOCK,YES,DOCK-01
2026-07-20 15:49:00,TRK-152,Rute-C,Cikarang Industrial Hub,905.1,1200,15.13,2.1,59.2,LOADED,YES,DOCK-02
2026-07-21 05:02:00,TRK-159,Rute-E,Grogol Hub (Jakbar),905.8,1200,15.54,2.3,59.7,QUEUED,NO,DOCK-03
2026-07-22 09:15:00,TRK-166,Rute-G,Depok Hub,906.5,1200,15.95,2.4,60.3,DELIVERED,YES,DOCK-04
2026-07-23 13:28:00,TRK-173,Rute-I,Gudang West (Tangerang),907.2,1200,16.36,2.5,60.8,IN_TRANSIT,YES,DOCK-05
2026-07-24 17:41:00,TRK-180,Rute-K,Petamburan Hub,907.9,1200,16.77,2.7,61.4,IDLE_DOCK,YES,DOCK-06
2026-07-25 07:54:00,TRK-007,Rute-M,Bogor Transit Hub,908.6,1200,17.18,2.8,61.9,LOADED,YES,DOCK-07
2026-07-26 11:07:00,TRK-014,Rute-O,Central Hub (Jakarta),909.3,1200,17.59,3.0,62.5,QUEUED,NO,DOCK-08
2026-07-27 15:20:00,TRK-021,Rute-Q,Bekasi Logistics Hub,910.0,1200,18.0,0.3,63.0,DELIVERED,YES,DOCK-09
2026-07-28 05:33:00,TRK-028,Rute-A,Cikarang Industrial Hub,910.7,1200,18.41,0.4,63.6,IN_TRANSIT,YES,DOCK-10
2026-07-29 09:46:00,TRK-035,Rute-C,Grogol Hub (Jakbar),911.4,1200,18.82,0.6,64.1,IDLE_DOCK,YES,DOCK-11
2026-07-30 13:59:00,TRK-042,Rute-E,Depok Hub,912.1,1200,19.23,0.7,64.7,LOADED,YES,DOCK-12
2026-07-31 17:12:00,TRK-049,Rute-G,Gudang West (Tangerang),912.8,1200,19.64,0.9,65.2,QUEUED,NO,DOCK-01
2026-07-01 07:25:00,TRK-056,Rute-I,Petamburan Hub,913.5,1200,20.05,1.0,65.8,DELIVERED,YES,DOCK-02
2026-07-02 11:38:00,TRK-063,Rute-K,Bogor Transit Hub,914.2,1200,20.46,1.1,66.3,IN_TRANSIT,YES,DOCK-03
2026-07-03 15:51:00,TRK-070,Rute-M,Central Hub (Jakarta),914.9,1200,20.87,1.3,66.8,IDLE_DOCK,YES,DOCK-04
